brand,model,processor,ram,memory,os,display_size,price,star_rating,ratings
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,15.6,701.87,4.2,61
Hp,Pavilion,Intel Core i5,16GB,512GB SSD,Windows,14,870.987,4.4,17
Acer,Intel,Intel Core i5,8GB,512GB SSD,Windows,14,792.87,4.4,17
Asus,Missing,Intel Core i5,8GB,512GB SSD,Windows,15.6,623.87,4.3,1625
Hp,Missing,Intel Core i5,8GB,512GB SSD,Windows,14,779.987,4.0,4
Dell,G15,Intel Core i5,16GB,512GB SSD,Windows,15.6,1039.87,0.0,0
Asus,TUF,Intel Core i5,8GB,512GB SSD,Windows,15.6,831.87,0.0,0
Hp,Pavilion,Intel Core i5,8GB,512GB SSD,Windows,15.6,831.87,4.7,17
Asus,VivoBook,Intel Core i5,16GB,512GB SSD,Windows,14,779.87,0.0,0
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,14,727.87,0.0,0
Hp,Pavilion,Intel Core i5,8GB,512GB SSD,Windows,15.6,831.87,4.7,3
Dell,Vostro,Intel Core i5,16GB,512GB SSD,Windows,14,903.37,0.0,0
Dell,Inspiron,Intel Core i5,16GB,512GB SSD,Windows,14,1162.07,0.0,0
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,13.3,974.87,0.0,0
Lenovo,Thinkbook,Intel Core i5,8GB,512GB SSD,Windows,14,844.87,4.0,48
Lenovo,Legion,Intel Core i5,8GB,512GB SSD,Windows,15.6,864.37,4.4,282
Dell,Inspiron,Intel Core i5,16GB,512GB SSD,Windows,15.6,1166.126,0.0,0
Lenovo,Ideapad,Intel Core i5,16GB,512GB SSD,Windows,15.6,922.87,4.2,67
Infinix,INBook,Intel Core i5,8GB,512GB SSD,Windows,14,552.37,4.1,383
Asus,VivoBook,Intel Core i5,16GB,512GB SSD,Windows,17.3,766.87,0.0,0
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,15.6,747.5,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,14,1039.87,4.6,23
Msi,Modern,Intel Core i5,8GB,512GB SSD,Windows,14,735.033,4.4,677
Asus,Missing,Intel Core i5,16GB,512GB SSD,Windows,17.3,779.87,3.3,3
Lenovo,ThinkBook,Intel Core i5,16GB,512GB SSD,Windows,13,844.87,4.4,46
Dell,Missing,Intel Core i5,8GB,512GB SSD,Windows,14,796.77,3.0,4
Lenovo,Missing,Intel Core i5,8GB,512GB SSD,Windows,14,714.87,4.2,9
Lenovo,ThinkBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,779.87,4.4,26
Asus,ASUS,Intel Core i5,8GB,512GB SSD,Windows,16,1104.87,5.0,5
Hp,Pavilion,Intel Core i5,8GB,512GB SSD,Windows,16,942.5,4.4,40
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,779.87,3.9,44
Lenovo,Yoga,Intel Core i5,8GB,512GB SSD,Windows,16,1143.87,4.7,28
Hp,14s,Intel Core i5,8GB,512GB SSD,Windows,Missing,753.87,4.3,1541
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,903.37,4.2,72
Lenovo,Thinkbook,Intel Core i5,8GB,512GB SSD,Windows,16,896.87,4.6,44
Lenovo,Missing,Intel Core i5,8GB,512GB SSD,Windows,16,1013.87,4.3,17
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,16,1377.87,4.4,59
Msi,Prestige,Intel Core i5,8GB,512GB SSD,Windows,16,1039.87,0.0,0
Dell,Vostro,Intel Core i5,8GB,512GB SSD,Windows,Missing,721.37,4.1,337
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,16,909.87,4.6,10
Asus,Zenbook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1104.87,4.2,10
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,779.87,3.8,31
Dell,XPS,Intel Core i5,8GB,512GB SSD,Windows,Missing,1454.57,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,857.87,4.3,10
Asus,Zenbook,Intel Core i5,8GB,512GB SSD,Windows,Missing,948.87,4.7,76
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,924.17,4.1,44
Msi,Katana,Intel Core i5,8GB,512GB SSD,Windows,Missing,974.87,0.0,0
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1039.87,4.4,11
Msi,Modern,Intel Core i5,8GB,512GB SSD,Windows,Missing,721.37,4.3,138
Dell,Vostro,Intel Core i5,8GB,512GB SSD,Windows,Missing,864.37,4.1,199
Asus,VivoBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,694.1999999999999,4.1,46
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,968.5,4.4,45
Dell,XPS,Intel Core i5,8GB,512GB SSD,Windows,16,1494.87,0.0,0
Dell,Vostro,Intel Core i5,8GB,512GB SSD,Windows,Missing,805.87,4.1,35
Apple,MacBook,Intel Core i5,8GB,512GB SSD,Mac,16,2079.87,4.4,32
Apple,MacBook,Intel Core i5,8GB,512GB SSD,Mac,Missing,2237.17,4.2,108
Msi,Sword,Intel Core i5,8GB,512GB SSD,Windows,Missing,974.87,0.0,0
Msi,Modern,Intel Core i5,8GB,512GB SSD,Windows,Missing,734.37,4.5,814
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD,Windows,16,1911.0,0.0,0
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,Missing,727.87,4.2,75
Hp,Pavilion,Intel Core i5,8GB,512GB SSD,Windows,Missing,1013.87,0.0,0
Hp,Envy,Intel Core i5,8GB,512GB SSD,Windows,16,1384.37,4.7,3
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,16,922.87,4.6,11
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,844.87,4.4,125
Acer,Aspire,Intel Core i5,8GB,512GB SSD,Windows,Missing,753.87,0.0,0
Asus,TUF,Intel Core i5,8GB,512GB SSD,Windows,Missing,844.87,4.5,4
Msi,Modern,Intel Core i5,8GB,512GB SSD,Windows,Missing,714.87,4.4,714
Vaio,SE,Intel Core i5,8GB,512GB SSD,Windows,Missing,817.5699999999999,4.0,85
Hp,Spectre,Intel Core i5,8GB,512GB SSD,Windows,16,1455.9869999999999,0.0,0
Lenovo,Yoga,Intel Core i5,8GB,512GB SSD,Windows,Missing,920.3739999999999,4.0,21
Lenovo,Legion,Intel Core i5,8GB,512GB SSD,Windows,Missing,779.87,3.8,9
Acer,ConceptD,Intel Core i5,8GB,512GB SSD,Windows,Missing,1293.5,0.0,0
Hp,14s,Intel Core i5,8GB,512GB SSD,Windows,Missing,727.87,4.2,30
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,948.87,4.2,44
Acer,Swift,Intel Core i5,8GB,512GB SSD,Windows,Missing,844.87,3.8,4
Asus,Missing,Intel Core i5,8GB,512GB SSD,Windows,Missing,753.87,0.0,0
Hp,HP,Intel Core i5,8GB,512GB SSD,Windows,16,1000.87,4.4,14
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,Missing,818.9739999999999,4.3,739
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,1013.87,4.5,31
Hp,Spectre,Intel Core i5,8GB,512GB SSD,Windows,Missing,1494.87,4.4,145
Dell,DELL,Intel Core i5,8GB,512GB SSD,Windows,Missing,857.87,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,1156.87,3.8,19
Lenovo,X390,Intel Core i5,8GB,512GB SSD,Windows,Missing,1476.6699999999998,0.0,0
Mi,Notebook,Intel Core i5,8GB,512GB SSD,Windows,Missing,714.87,4.3,545
Asus,VivoBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,961.87,4.2,32
Lg,Gram,Intel Core i5,8GB,512GB SSD,Windows,Missing,1130.87,0.0,0
Hp,Missing,Intel Core i5,8GB,512GB SSD,Windows,Missing,793.0,4.3,1124
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1299.87,4.9,35
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,883.87,4.8,9
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,920.387,4.7,98
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,857.87,4.1,31
Asus,VivoBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,697.9699999999999,4.4,19
Msi,Modern,Intel Core i5,8GB,512GB SSD,Windows,Missing,727.87,0.0,0
Asus,VivoBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,691.4699999999999,4.5,11
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,766.987,4.4,45
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,935.87,0.0,0
Hp,Missing,Intel Core i5,8GB,512GB SSD,Windows,Missing,1066.0,0.0,0
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,16,1104.87,0.0,0
Lenovo,Thinpad,Intel Core i5,8GB,512GB SSD,Windows,Missing,1169.974,0.0,0
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1299.87,0.0,0
Asus,Zenbook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1104.87,0.0,0
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,Missing,908.687,4.3,474
Dell,Inpiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,1039.87,0.0,0
Dell,GAMING,Intel Core i5,8GB,512GB SSD,Windows,Missing,991.9,4.2,6
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,Missing,727.987,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,947.6999999999999,3.9,24
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,961.87,4.5,195
Dell,Missing,Intel Core i5,8GB,512GB SSD,Windows,16,955.747,0.0,0
Hp,Spectre,Intel Core i5,8GB,512GB SSD,Windows,Missing,1638.0,5.0,2
Lenovo,Yoga,Intel Core i5,8GB,512GB HDD,DOS,Missing,2235.9739999999997,0.0,0
Asus,ASUS,Intel Core i5,8GB,512GB SSD,Windows,16,1156.87,0.0,0
Hp,HP,Intel Core i5,8GB,512GB SSD,Windows,16,1494.9869999999999,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,1078.87,4.5,21
Acer,Intel,Intel Core i5,8GB,512GB SSD,Windows,Missing,1429.9869999999999,0.0,0
Lenovo,Yoga,Intel Core i5,8GB,512GB SSD,Windows,16,1078.87,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,1039.87,4.8,5
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,16,1494.87,0.0,0
Hp,Spectre,Intel Core i5,8GB,512GB SSD,Windows,16,1689.9869999999999,0.0,0
Msi,GS,Intel Core i5,8GB,512GB SSD,Windows,Missing,1949.87,4.1,10
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,926.77,0.0,0
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,1033.5,4.3,10
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,1078.87,3.7,15
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,Missing,922.74,4.4,138
Hp,430,Intel Core i5,8GB,512GB SSD,Windows,Missing,1222.0,0.0,0
Dell,Missing,Intel Core i5,8GB,512GB SSD,Windows,16,1078.87,4.4,16
Msi,Prestige,Intel Core i5,8GB,512GB SSD,Windows,16,1039.87,4.9,11
Asus,Pro,Intel Core i5,8GB,512GB SSD,Windows,Missing,1117.87,0.0,0
Asus,ExpertBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1130.87,0.0,0
Asus,ZenBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1377.87,5.0,4
Asus,ExpertBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1104.87,0.0,0
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,Missing,779.987,4.4,22
Lenovo,Yoga,Intel Core i5,8GB,512GB SSD,Windows,16,1195.9869999999999,4.6,16
Dell,Inspiron,Intel Core i5,8GB,512GB SSD,Windows,16,1025.7,3.6,16
Asus,ExpertBook,Intel Core i5,8GB,512GB SSD,Windows,Missing,1726.27,0.0,0
Nokia,PureBook,Intel Core i5,16GB,512GB SSD,Windows,14,727.87,4.1,117
Lenovo,IdeaPad,Intel Core i5,8GB,512GB SSD,Windows,15.6,792.87,3.9,14
Avita,Liber,Intel Core i5,8GB,512GB SSD,Windows,13.3,852.228,0.0,0
Dell,Inspiron,Intel Core i5,16GB,512GB SSD,Windows,15.6,912.4699999999999,3.5,6
Dell,Missing,Intel Core i5,8GB,512GB SSD,Windows,14,1034.6699999999998,0.0,0
Asus,TUF,Intel Core i5,8GB,512GB SSD,Windows,15.6,1000.87,0.0,0
Nokia,PureBook,Intel Core i5,8GB,512GB SSD,Windows,14,686.27,4.0,5
Avita,Liber,Intel Core i5,8GB,512GB SSD,Windows,14,584.87,3.4,17
Asus,Intel,Intel Core i5,8GB,512GB SSD,Windows,13.3,1104.87,3.9,17
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,14,1130.9869999999999,4.7,3
Hp,Pavilion,Intel Core i5,16GB,512GB SSD,Windows,15.6,1014.0,4.4,512
Avita,Liber,Intel Core i5,8GB,512GB SSD,Windows,14,949.819,3.4,17
Hp,HP,Intel Core i5,16GB,512GB SSD,Windows,14,1312.87,0.0,0
Lenovo,Ideapad,Intel Core i5,8GB,512GB SSD,Windows,13.3,974.87,3.3,3
Asus,ROG,Intel Core i5,8GB,512GB SSD,Windows,15.6,987.87,4.6,1365
Lenovo,Missing,Intel Core i5,8GB,512GB SSD,Windows,15.6,1093.118,3.5,8
Asus,ASUS,Intel Core i5,8GB,1024GB SSD,Windows,15.6,987.87,4.5,368
Asus,TUF,Intel Core i5,8GB,1024GB SSD,Windows,17.3,1013.87,4.4,202
Asus,ROG,Intel Core i5,8GB,1024GB SSD,Windows,15.6,1013.87,4.5,187
Apple,MacBook,Intel Core i5,16GB,1024GB SSD,Mac,13,2339.87,4.7,31
Apple,MacBook,Intel Core i5,16GB,1024GB SSD,Mac,13,2339.87,4.8,91
Asus,ROG,Intel Core i5,8GB,1024GB SSD,Windows,Missing,1078.87,4.5,844
Asus,TUF,Intel Core i5,8GB,1024GB SSD,Windows,16,1143.87,0.0,0
Asus,F17,Intel Core i5,8GB,1024GB SSD,Windows,Missing,1098.5,4.3,3
Dell,Inspiron,Intel Core i5,8GB,1024GB SSD,Windows,13.3,964.4699999999999,4.5,21
Lenovo,ThinkBook,Intel Core i5,8GB,1024GB SSD,Windows,13.3,844.87,3.0,4
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD + 512GB HDD,Windows,16,2020.3429999999998,0.0,0
Lenovo,ThinkPad,Intel Core i5,8GB,512GB SSD + 512GB HDD,Windows,Missing,1630.1219999999998,0.0,0
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,15.6,649.87,0.0,0
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,14,610.87,3.8,253
Dell,Vostro,Intel Core i5,8GB,1024GB HDD,Windows,14,636.87,3.6,470
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,Missing,779.987,4.1,118
Asus,VivoBook,Intel Core i5,8GB,1024GB HDD,Windows,Missing,610.87,4.0,1444
Msi,GF63,Intel Core i5,8GB,1024GB HDD,Windows,Missing,688.87,4.1,1114
Lenovo,Missing,Intel Core i5,8GB,1024GB HDD,Windows,Missing,753.987,0.0,0
Lenovo,B50-70,Intel Core i5,8GB,1024GB HDD,Windows,Missing,682.37,3.8,78
Lenovo,Ideapad,Intel Core i5,8GB,1024GB HDD,Windows,Missing,740.87,4.0,21
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,Missing,805.87,4.1,73
Dell,Missing,Intel Core i5,8GB,1024GB HDD,Windows,Missing,755.17,0.0,0
Asus,ExpertBook,Intel Core i5,8GB,1024GB HDD,Windows,Missing,740.87,0.0,0
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,Missing,800.761,0.0,0
Asus,Pro,Intel Core i5,8GB,1024GB HDD,Windows,Missing,1065.87,0.0,0
Asus,ExpertBook,Intel Core i5,8GB,1024GB HDD,Windows,Missing,796.237,0.0,0
Dell,Missing,Intel Core i5,8GB,1024GB HDD,Windows,Missing,766.87,0.0,0
Asus,ExpertBook,Intel Core i5,8GB,1024GB HDD,Windows,Missing,1091.87,0.0,0
Msi,GE76,Intel Core i5,8GB,512GB HDD,DOS,Missing,3785.47,4.6,7
Msi,GP65,Intel Core i5,8GB,512GB HDD,DOS,Missing,1897.87,4.5,715
Msi,GP76,Intel Core i5,8GB,512GB HDD,DOS,Missing,2339.87,4.4,24
Hp,Pavilion,Intel Core i5,8GB,1024GB HDD,Windows,15.6,844.87,4.3,23
Hp,15q,Intel Core i5,8GB,1024GB HDD,Windows,15.6,608.27,4.2,3062
Hp,Missing,Intel Core i5,4GB,1024GB HDD,Windows,15.6,579.7869999999999,4.1,122
Acer,Swift,Intel Core i5,8GB,1024GB HDD,Windows,15.6,948.5319999999999,4.2,18
Hp,250,Intel Core i5,8GB,1024GB HDD,Windows,15.6,634.27,3.4,11
Acer,Aspire,Intel Core i5,8GB,1024GB HDD,Windows,15.6,734.3829999999999,3.2,30
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,662.87,4.3,1188
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,727.87,4.5,23
Acer,Aspire,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,753.87,4.6,32
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,688.87,0.0,0
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,753.87,4.2,47
Acer,Aspire,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,740.87,4.0,27
Acer,Travelmate,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,14,721.37,3.8,8
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,812.37,3.9,157
Asus,VivoBook,Intel Core i5,16GB,256GB SSD + 1024GB HDD,Windows,15.6,844.87,4.7,10
Lenovo,Ideapad,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,779.87,4.3,52
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,782.4699999999999,4.4,33
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,708.37,4.3,343
Lenovo,Legion,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,792.87,4.3,131
Dell,Inspiron,Intel Core i5,4GB,256GB SSD + 1024GB HDD,Windows,14.9,725.27,4.2,41
Asus,VivoBook,Intel Core i5,16GB,256GB SSD + 1024GB HDD,Windows,15.6,844.87,4.3,328
Asus,Missing,Intel Core i5,16GB,256GB SSD + 1024GB HDD,Windows,17.3,766.87,4.8,6
Dell,Vostro,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,14,714.87,3.8,353
Hp,Pavilion,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,935.87,4.3,127
Dell,3511,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,908.6999999999999,0.0,0
Lenovo,Ideapad,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,857.87,4.2,241
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,649.87,3.9,22
Dell,Vostro,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,766.87,4.0,8
Lenovo,IdeaPad,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,969.67,4.4,898
Asus,Missing,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,766.87,5.0,1
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,844.87,0.0,0
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,864.37,3.8,6
Dell,G3,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,1012.6999999999999,4.3,179
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,877.37,3.8,41
Dell,Vostro,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,805.87,0.0,0
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,766.87,4.3,114
Lenovo,IdeaPad,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,974.987,4.3,268
Asus,VivoBook,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,Missing,895.6999999999999,5.0,6
Dell,Inspiron,Intel Core i5,8GB,256GB SSD + 1024GB HDD,Windows,15.6,932.035,4.2,153
Acer,Travelmate,Intel Core i5,16GB,256GB SSD + 1024GB HDD,Windows,14,812.37,3.4,8
Dell,Inspiron,Intel Core i5,8GB,2048GB HDD,Windows,15.6,810.121,4.0,377
Msi,GS66,Intel Core i5,8GB,512GB HDD,DOS,Missing,2694.77,0.0,0
Dell,Inspiron,Intel Core i7,16GB,256GB SSD,Windows,Missing,1143.87,4.1,120
Avita,Liber,Intel Core i7,8GB,256GB SSD,Windows,14,961.87,0.0,0
Asus,VivoBook,Intel Core i7,16GB,512GB SSD,Windows,15.6,753.87,4.3,76
Asus,VivoBook,Intel Core i7,8GB,512GB SSD,Windows,15.6,805.87,4.5,11
Msi,GF63,Intel Core i7,16GB,512GB SSD,Windows,15.6,1039.87,4.5,484
Lenovo,IdeaPad,Intel Core i7,8GB,512GB SSD,Windows,15.6,896.87,4.5,44
Mi,Notebook,Intel Core i7,8GB,512GB SSD,Windows,14,773.37,4.2,399
Lenovo,IdeaPad,Intel Core i7,16GB,512GB SSD,Windows,14,1117.87,4.4,77
Lenovo,Legion,Intel Core i7,16GB,512GB SSD,Windows,15.6,1299.87,4.4,11
Infinix,X1,Intel Core i7,16GB,512GB SSD,Windows,14,714.87,4.3,57
Asus,VivoBook,Intel Core i7,8GB,512GB SSD,Windows,14,1013.87,4.3,21
Lenovo,IdeaPad,Intel Core i7,8GB,512GB SSD,Windows,15.6,1039.87,4.0,5
Hp,Pavilion,Intel Core i7,16GB,512GB SSD,Windows,15.6,1211.47,5.0,4
Asus,ZenBook,Intel Core i7,16GB,512GB SSD,Windows,13.3,1234.87,0.0,0
Lenovo,Thinkbook,Intel Core i7,16GB,512GB SSD,Windows,14,1104.87,4.5,13
Msi,Missing,Intel Core i7,8GB,512GB SSD,Windows,14,753.87,4.4,15
Hp,Envy,Intel Core i7,16GB,512GB SSD,Windows,13.3,1338.87,4.7,11
Dell,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,1299.87,0.0,0
Asus,ASUS,Intel Core i7,16GB,512GB SSD,Windows,16,1234.87,4.5,118
Hp,Envy,Intel Core i7,16GB,512GB SSD,Windows,16,1352.0,0.0,0
Msi,Missing,Intel Core i7,16GB,512GB SSD,Windows,Missing,1000.87,0.0,0
Hp,Pavilion,Intel Core i7,16GB,512GB SSD,Windows,16,1172.47,4.3,6
Lenovo,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,1150.344,0.0,0
Msi,Prestige,Intel Core i7,16GB,512GB SSD,Windows,16,1429.87,4.3,138
Msi,Sword,Intel Core i7,16GB,512GB SSD,Windows,Missing,1130.87,0.0,0
Msi,Prestige,Intel Core i7,16GB,512GB SSD,Windows,16,1169.87,0.0,0
Hp,Spectre,Intel Core i7,16GB,512GB SSD,Windows,16,3116.8669999999997,0.0,0
Asus,VivoBook,Intel Core i7,16GB,512GB SSD,Windows,Missing,1026.87,4.5,35
Dell,XPS,Intel Core i7,16GB,512GB SSD,Windows,16,1584.57,1.7,3
Asus,ZenBook,Intel Core i7,16GB,512GB SSD,Windows,Missing,1117.87,4.4,18
Msi,Katana,Intel Core i7,16GB,512GB SSD,Windows,16,1234.87,0.0,0
Hp,Pavilion,Intel Core i7,16GB,512GB SSD,Windows,16,1196.0,4.5,8
Hp,Spectre,Intel Core i7,16GB,512GB SSD,Windows,16,2118.87,3.3,3
Dell,XPS,Intel Core i7,16GB,512GB SSD,Windows,16,1758.8999999999999,5.0,5
Msi,Modern,Intel Core i7,16GB,512GB SSD,Windows,Missing,844.87,4.4,33
Lenovo,ThinkPad,Intel Core i7,16GB,512GB SSD,Windows,16,2268.851,0.0,0
Lenovo,ThinkPad,Intel Core i7,16GB,512GB SSD,Windows,Missing,2109.8869999999997,0.0,0
Dell,Inspiron,Intel Core i7,16GB,512GB SSD,Windows,Missing,1419.47,0.0,0
Hp,Pavilion,Intel Core i7,16GB,512GB SSD,Windows,16,1299.9869999999999,0.0,0
Msi,Prestige,Intel Core i7,16GB,512GB SSD,Windows,16,1364.87,4.0,85
Asus,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,1429.87,0.0,0
Asus,ZenBook,Intel Core i7,16GB,512GB SSD,Windows,16,1299.87,4.3,30
Lenovo,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,3182.413,0.0,0
Asus,ZenBook,Intel Core i7,16GB,512GB SSD,Windows,16,1234.87,0.0,0
Lenovo,Ideapad,Intel Core i7,16GB,512GB SSD,Windows,Missing,1118.0,0.0,0
Lenovo,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,2111.187,0.0,0
Hp,Missing,Intel Core i7,16GB,512GB SSD,Windows,Missing,1554.787,0.0,0
Lenovo,Missing,Intel Core i7,16GB,512GB SSD,Windows,16,2752.7889999999998,0.0,0
Lenovo,Intel,Intel Core i7,16GB,512GB SSD,Windows,14,1442.9869999999999,0.0,0
Dell,Missing,Intel Core i7,16GB,512GB SSD,Windows,15.6,1299.87,0.0,0
Asus,ZenBook,Intel Core i7,8GB,512GB SSD,Windows,13.3,1065.87,4.3,40
Msi,GF63,Intel Core i7,8GB,512GB SSD,Windows,15.6,870.87,4.5,1639
Msi,GF65,Intel Core i7,16GB,1024GB SSD,Windows,15.6,1104.87,4.4,498
Asus,Zenbook,Intel Core i7,16GB,1024GB SSD,Windows,14,1364.87,0.0,0
Asus,ZenBook,Intel Core i7,16GB,1024GB SSD,Windows,14,1754.87,0.0,0
Asus,ASUS,Intel Core i7,16GB,1024GB SSD,Windows,15.6,1286.87,4.5,445
Hp,Envy,Intel Core i7,16GB,1024GB SSD,Windows,15.6,1880.97,4.2,17
Asus,ZenBook,Intel Core i7,16GB,1024GB SSD,Windows,13.3,1299.87,0.0,0
Msi,Stealth,Intel Core i7,16GB,1024GB SSD,Windows,16,1559.87,4.3,20
Asus,Zephyrus,Intel Core i7,16GB,1024GB SSD,Windows,16,2534.87,0.0,0
Asus,ZenBook,Intel Core i7,16GB,1024GB SSD,Windows,16,1624.87,4.6,17
Dell,Inspiron,Intel Core i7,16GB,1024GB SSD,Windows,16,1591.33,0.0,0
Hp,Spectre,Intel Core i7,16GB,1024GB SSD,Windows,16,2339.87,4.2,13
Msi,Summit,Intel Core i7,16GB,1024GB SSD,Windows,16,2014.87,4.0,3
Lenovo,Yoga,Intel Core i7,16GB,1024GB SSD,Windows,16,1598.87,3.0,4
Asus,Missing,Intel Core i7,16GB,1024GB SSD,Windows,Missing,2924.87,4.7,9
